id,origin_zip,destination_zip,equipment_type,origin_city,origin_state,destination_city,destination_state,rate_source,duration,target_rate,avg_rate,max_rate,miles,fuel_surcharge,created_userid,created_at,cache_date,updated_at,updated_userid
1700,21201,48201,2,Baltimore,MD,Detroit,MI,Rate source1,3,894.36,933.54,1011.06,527.67,0,,09:24.2,30:00.0,09:24.2,
1701,52001,14604,2,Center Grove,IA,Rochester,NY,Rate source1,3,1723.57,1788.56,1880.06,789.08,0,,06:31.0,30:00.0,06:31.0,
1702,33563,27401,2,Plant City,FL,Greensboro,NC,Rate source1,3,783.8,851.16,910.2,641.42,0,,06:40.7,30:00.0,06:40.7,
1703,52001,29591,2,Center Grove,IA,Scranton,SC,Rate source1,3,1972.84,2036.85,2083.07,1112.27,0,,06:47.5,30:00.0,06:47.5,
1704,30028,18936,1,Cumming,GA,Montgomeryville,PA,Rate source1,3,1712.15,1915.41,1994.84,785.86,0,,06:54.0,30:00.0,06:54.0,
1705,72201,77002,2,Little Rock,AR,Clutch City,TX,Rate source1,3,1072.55,1128.86,1212.52,429.93,0,,07:16.2,30:00.0,07:16.2,
1706,55401,58701,2,Minneapolis,MN,Logan,ND,Rate source1,3,1242.06,1287.91,1410.41,537.84,0,,07:37.7,30:00.0,07:37.7,
1707,61244,83543,2,Babcock,IL,Nezperce,ID,Rate source1,3,3668.56,3759.87,3858.43,1681.09,0,,07:48.4,30:00.0,07:48.4,
1708,60010,61244,2,Barrington,IL,Babcock,IL,Rate source1,3,594.08,765.48,791.56,167.97,0,,08:03.2,30:00.0,08:03.2,
1709,32099,23875,2,Jacksonville,FL,Prince George,VA,Rate source1,3,984.5,1082.88,1221.54,606.26,0,,08:12.9,30:00.0,08:12.9,
1710,32099,23875,2,Jacksonville,FL,Prince George,VA,Rate source1,3,984.5,1082.88,1221.54,606.26,0,,08:15.0,30:00.0,08:15.0,
1711,72315,60449,2,Blytheville,AR,Monee,IL,Rate source1,3,1062.82,1107.41,1170.19,517.88,0,,08:17.2,30:00.0,08:17.2,
1712,53080,15901,2,Saukville,WI,Johnstown,PA,Rate source1,3,1508.23,1588.36,1708.76,648.14,0,,08:20.9,30:00.0,08:20.9,
1713,52801,27536,2,Davenport,IA,Henderson,NC,Rate source1,3,1885.69,1955.9,2036.95,930.6,0,,08:37.4,30:00.0,08:37.4,
1714,21201,18101,2,Baltimore,MD,Allentown,PA,Rate source1,3,589.21,622.15,718.39,136.72,0,,08:45.5,30:00.0,08:45.5,
1715,33563,33880,2,Plant City,FL,Eloise,FL,Rate source1,3,406.72,446.79,493.82,40.2,0,,08:50.9,30:00.0,08:50.9,
1716,72315,75006,2,Blytheville,AR,Carrollton,TX,Rate source1,3,1151.08,1199.39,1274.76,442.05,0,,08:55.0,30:00.0,08:55.0,
1717,19092,37874,2,Philadelphia,PA,Sweetwater,TN,Rate source1,3,1165.1,1247.48,1322.52,626.93,0,,08:59.2,30:00.0,08:59.2,
1718,31401,98101,2,Savannah,GA,Seattle,WA,Rate source1,3,5022.77,5126.4,5318.95,2912.83,0,,09:30.5,30:00.0,09:30.5,
1719,52577,58051,2,Evans,IA,Kindred,ND,Rate source1,3,1005.54,1074.92,1175.06,613.39,0,,09:42.5,30:00.0,09:42.5,
1720,52577,58051,2,Evans,IA,Kindred,ND,Rate source1,3,1005.54,1074.92,1175.06,613.39,0,,09:52.4,30:00.0,09:52.4,
1721,24382,75201,2,Stones Mill,VA,Dallas,TX,Rate source1,3,1962.33,2011.29,2077.99,1022.75,0,,09:52.7,30:00.0,09:52.7,
1722,29301,33060,2,Spartanburg,SC,Pompano Beach,FL,Rate source1,3,1535.76,1617.49,1684.14,712.1,0,,09:57.2,30:00.0,09:57.2,
1723,06374,02338,1,Plainfield,CT,Halifax,MA,Rate source1,3,790.14,849.34,946.96,86.64,0,,09:58.8,30:00.0,09:58.8,
1724,78201,48103,2,Balcones Heights,TX,Ann Arbor,MI,Rate source1,3,2173.39,2251.41,2347.93,1440.24,0,,10:06.4,30:00.0,10:06.4,
1725,90744,37174,2,Wilmington,CA,Spring Hill,TN,Rate source1,3,3738.57,3872.97,3987.81,2031.49,0,,10:07.7,30:00.0,10:07.7,
1726,19530,53186,2,Greenwich,PA,Vernon,WI,Rate source1,3,1146.49,1205.18,1281.5,803.59,0,,10:21.0,30:00.0,10:21.0,
1727,76031,98402,2,Cleburne,TX,Tacoma,WA,Rate source1,3,3999.54,4085.11,4285.74,2207.01,0,,10:27.0,30:00.0,10:27.0,
1728,76031,98402,2,Cleburne,TX,Tacoma,WA,Rate source1,3,3999.54,4085.11,4285.74,2207.01,0,,10:27.4,30:00.0,10:27.4,
1729,08608,45202,1,Trenton,NJ,Cincinnati,OH,Rate source1,3,1130.5,1164.62,1200.71,590.58,0,,10:33.0,30:00.0,10:33.0,
1730,40502,78040,2,Lexington,KY,Laredo,TX,Rate source1,3,1910.82,2041.3,2246.53,1246.56,0,,10:35.4,30:00.0,10:35.4,
1731,93272,48813,2,Tipton,CA,Charlotte,MI,Rate source1,3,3542.15,3720.58,3915.48,2299.09,0,,10:38.9,30:00.0,10:38.9,
1732,28110,33572,2,Monroe,NC,Apollo Beach,FL,Rate source1,3,1436.56,1515.96,1576.47,584.77,0,,10:44.7,30:00.0,10:44.7,
1733,52001,33106,1,Center Grove,IA,Miami,FL,Rate source1,3,2966.64,3058.79,3188.6,1529.11,0,,10:52.0,30:00.0,10:52.0,
1734,47620,02062,2,Mount Vernon,IN,Norwood,MA,Rate source1,3,2037.59,2110.46,2200.29,1077.71,0,,10:52.7,30:00.0,10:52.7,
1735,70112,33060,2,New Orleans,LA,Pompano Beach,FL,Rate source1,3,2005.41,2060.98,2098.67,853.9,0,,10:56.0,30:00.0,10:56.0,
1736,70112,33060,2,New Orleans,LA,Pompano Beach,FL,Rate source1,3,2005.41,2060.98,2098.67,853.9,0,,10:57.5,30:00.0,10:57.5,
1737,52801,73533,2,Davenport,IA,Duncan,OK,Rate source1,3,1781.51,1873.62,2003.69,801.52,0,,11:09.9,30:00.0,11:09.9,
1738,14504,14513,1,Manchester,NY,East Palmyra,NY,Rate source1,3,925.75,1059.25,1240.71,0,0,,11:17.3,30:00.0,11:17.3,
1739,78040,38555,2,Laredo,TX,Crossville,TN,Rate source1,3,2186.48,2278.81,2360.73,1132.28,0,,11:29.9,30:00.0,11:29.9,
1740,54801,43543,2,Spooner,WI,Holiday City,OH,Rate source1,3,1126.58,1222.66,1333.95,629.56,0,,11:39.2,30:00.0,11:39.2,
1741,29405,29301,2,Charleston,SC,Spartanburg,SC,Rate source1,3,625.48,650.06,684.24,186.75,0,,12:24.7,30:00.0,12:24.7,
1742,47012,35203,2,Brookville,IN,Birmingham,AL,Rate source1,3,1174.02,1230.3,1306.01,486.44,0,,06:25.2,30:00.0,06:25.2,
1743,52001,33106,2,Center Grove,IA,Miami,FL,Rate source1,3,3172.46,3314.13,3368.91,1529.11,0,,06:26.0,30:00.0,06:26.0,
1744,75119,38863,2,Ennis,TX,Chiwapa,MS,Rate source1,3,1122.81,1185.58,1280.88,570.16,0,,42:47.2,30:00.0,42:47.2,
1745,60601,80012,2,Chicago,IL,Aurora,CO,Rate source1,3,2856.89,3037.04,3229.44,995.91,0,,42:47.4,30:00.0,42:47.4,
1746,90745,37174,1,Carson,CA,Spring Hill,TN,Rate source1,3,5268.4,5366.32,5471.84,2031.49,0,,42:47.8,30:00.0,42:47.8,
1747,60803,45662,2,Alsip,IL,New Boston,OH,Rate source1,3,831.17,876.18,943.72,402.68,0,,42:48.3,30:00.0,42:48.3,
1748,80012,60803,2,Aurora,CO,Alsip,IL,Rate source1,3,1499.54,1550.35,1661.3,998.9,0,,42:48.5,30:00.0,42:48.5,
1749,92054,80012,2,Oceanside,CA,Aurora,CO,Rate source1,3,2987.39,3038.65,3169.26,1056.34,0,,42:48.7,30:00.0,42:48.7,
1750,60601,75201,2,Chicago,IL,Dallas,TX,Rate source1,3,1882.7,1953.69,2077.89,919.17,0,,42:49.1,30:00.0,42:49.1,
1751,52801,99362,2,Davenport,IA,Walla Walla,WA,Rate source1,3,3682.5,3744.33,3810.57,1815.81,0,,42:49.6,30:00.0,42:49.6,
1752,85338,21201,2,Goodyear,AZ,Baltimore,MD,Rate source1,3,4629.48,4785.38,4949.62,2357.48,0,,42:49.9,30:00.0,42:49.9,
1753,60803,10001,2,Alsip,IL,GPO,NY,Rate source1,3,1775.51,1948.76,2055.04,791.34,0,,43:52.1,30:00.0,43:52.1,
1754,60605,79323,2,Chicago,IL,Denver City,TX,Rate source1,3,2304.68,2332.1,2371.56,1193.43,0,,43:53.1,30:00.0,43:53.1,
1755,14013,93545,1,Alabama,NY,Alabama Hills,CA,Rate source1,3,3485.7,3608.26,3687.83,2665.99,0,,57:59.7,30:00.0,57:59.7,
1756,60803,13063,2,Alsip,IL,Fabius,NY,Rate source1,3,1734.86,1873,1979.64,709.76,0,,12:07.4,30:00.0,12:07.4,
1757,60803,13063,2,Alsip,IL,Fabius,NY,Rate source2,3,1389.53,1181.1,1794.78,0,0,,13:36.7,30:00.0,13:36.7,
1758,60803,13063,1,Alsip,IL,Fabius,NY,Rate source1,3,2636.71,2699.04,3016.83,674.44,0,,23:10.4,30:00.0,23:10.4,
1759,60803,13063,1,Alsip,IL,Fabius,NY,Rate source2,3,1722.13,1463.81,1934.18,0,0,,23:10.4,30:00.0,23:10.4,
1760,60803,13063,2,Alsip,IL,Fabius,NY,Rate source1,3,1729.91,1867.59,1971.23,708.01,0,,12:40.4,30:00.0,12:40.4,
1761,60803,13063,2,Alsip,IL,Fabius,NY,Rate source2,3,1381.87,1174.59,1777.36,0,0,,13:14.4,30:00.0,13:14.4,
1762,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2698.74,2812.32,3159.19,1047,0,,06:18.0,30:00.0,06:18.0,
1763,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2689.89,2811.83,3157.7,1045.39,0,,16:56.6,30:00.0,16:56.6,
1764,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,2,2671.61,2861.5,2915.03,1145.54,0,,18:38.9,30:00.0,18:38.9,
1765,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,1,2705.38,2856.39,2907.46,1150.54,0,,18:38.9,30:00.0,18:38.9,
1766,31001,55706,2,Abbeville,GA,Babbitt,MN,Rate source1,3,1867.6,1951.98,2074.38,1154.32,0,,22:51.3,30:00.0,22:51.3,
1767,31001,55706,2,Abbeville,GA,Babbitt,MN,Rate source1,1,1904.16,1964.93,2070.85,1151.62,0,,22:51.3,30:00.0,22:51.3,
1768,49927,13063,2,Gaastra,MI,Fabius,NY,Rate source1,3,2375.78,2448.5,2483.52,981.6,0,,55:31.1,30:00.0,55:31.1,
1769,49927,13063,2,Gaastra,MI,Fabius,NY,Rate source1,1,2366.23,2436.98,2472.92,975.13,0,,55:31.1,30:00.0,55:31.1,
1770,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2763.76,2894.04,3181.05,1045.54,0,,26:33.9,30:00.0,26:33.9,
1771,17026,14103,2,Fredericksburg,PA,Medina,NY,Rate source1,3,783.43,808.68,843.14,281.57,0,,09:37.1,30:00.0,09:37.1,
1772,17026,14103,2,Fredericksburg,PA,Medina,NY,Rate source2,3,731.29,677.75,792.28,0,0,,09:37.3,30:00.0,09:37.3,
1773,35490,37402,2,Vance,AL,Chattanooga,TN,Rate source1,3,774.38,901.52,1158.9,212.51,0,,09:38.0,30:00.0,09:38.0,
1774,35490,37064,2,Vance,AL,Franklin,TN,Rate source1,3,774.38,901.52,1158.9,254.15,0,,09:38.5,30:00.0,09:38.5,
1775,35490,37402,2,Vance,AL,Chattanooga,TN,Rate source2,3,610.87,545,636,0,0,,09:40.6,30:00.0,09:40.6,
1776,35490,37064,2,Vance,AL,Franklin,TN,Rate source2,3,703.69,600,800,0,0,,09:43.0,30:00.0,09:43.0,
1777,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2766.47,2901.48,3185.47,1045.53,0,,15:09.4,30:00.0,15:09.4,
1778,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,3,2190.62,2016.32,2245.85,0,0,,15:09.4,30:00.0,15:09.4,
1779,60803,60601,2,Alsip,IL,Chicago,IL,Rate source1,3,360.85,424.73,504.66,56.84,0,,54:44.8,30:00.0,54:44.8,
1780,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,1,2629.48,2798.7,2882.53,1124.08,0,,29:44.3,30:00.0,29:44.3,
1781,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2781.38,2910.46,3193.87,1048.52,0,,25:26.4,30:00.0,25:26.4,
1782,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2841.08,2988.04,3200.27,1043.39,0,,02:25.0,30:00.0,02:25.0,
1783,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2823.73,2955.87,3202.22,1045.98,0,,03:07.1,30:00.0,03:07.1,
1784,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,997.02,1051.48,1130.61,461.54,0,,56:49.3,30:00.0,56:49.3,
1785,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2710.25,2945.45,3150.06,1043.33,0,,03:43.7,30:00.0,03:43.7,
1786,60803,80012,1,Alsip,IL,Aurora,CO,Rate source1,3,2555.21,2675.48,2738.13,1056.47,0,,35:35.1,30:00.0,35:35.1,
1787,60803,80014,2,Alsip,IL,Aurora,CO,Rate source1,3,2714.2,2953.1,3159.39,1043.74,0,,42:23.6,30:00.0,42:23.6,
1788,60803,49927,2,Alsip,IL,Gaastra,MI,Rate source1,3,716.97,749.81,813.21,334.9,0,,56:47.7,30:00.0,56:47.7,
1789,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,1002.44,1061.6,1135.59,462.9,0,,14:19.7,30:00.0,14:19.7,
1790,60803,80033,1,Alsip,IL,Denver,CO,Rate source1,3,2588.83,2706.06,2766.09,1061.26,0,,29:26.4,30:00.0,29:26.4,
1791,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2779.95,3014.87,3205.48,1045.96,0,,13:01.7,30:00.0,13:01.7,
1792,50238,41007,2,Bethlehem,IA,California,KY,Rate source1,3,1084.65,1156.68,1269.47,538.4,0,,22:18.8,30:00.0,22:18.8,
1793,56667,30450,2,Alaska,MN,Aaron,GA,Rate source1,3,2320.1,2375.14,2432.58,1236.7,0,,13:24.3,30:00.0,13:24.3,
1794,56667,30450,2,Alaska,MN,Aaron,GA,Rate source2,3,2447.05,2079.99,2525.09,0,0,,16:27.9,30:00.0,16:27.9,
1795,19092,45133,2,Philadelphia,PA,Allensburg,OH,Rate source1,3,958.12,1011.41,1099.73,549.35,0,,59:40.6,30:00.0,59:40.6,
1796,44502,60140,2,Youngstown,OH,Campton Hills,IL,Rate source1,3,725.31,778.83,865.31,436.48,0,,59:41.0,30:00.0,59:41.0,
1797,29650,21219,2,Greer,SC,Baltimore,MD,Rate source1,3,1489.87,1585.32,1714.44,545.46,0,,59:41.5,30:00.0,59:41.5,
1798,39455,78610,2,Baxterville,MS,Buda,TX,Rate source1,3,988.65,1063.81,1128.23,601.86,0,,59:42.2,30:00.0,59:42.2,
1799,89431,01013,2,Greenbrae,NV,Chicopee,MA,Rate source1,3,5012.73,5199.93,5281.43,2793.44,0,,59:42.6,30:00.0,59:42.6,
1800,16146,56401,2,Sharon,PA,Baxter,MN,Rate source1,3,1472.76,1623.61,1704.42,974.21,0,,59:43.1,30:00.0,59:43.1,
1801,60803,80222,2,Alsip,IL,Denver,CO,Rate source1,3,2866.72,3034.72,3188.31,1051.43,0,,52:16.0,30:00.0,52:16.0,
1802,60803,80222,2,Alsip,IL,Denver,CO,Rate source2,3,2386.03,2084.16,2743.93,0,0,,53:19.0,30:00.0,53:19.0,
1803,60803,80012,0,Alsip,IL,Aurora,CO,Rate source2,3,2778.72,2533.23,3217.42,0,0,,03:35.1,30:00.0,03:35.1,
1804,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2873.84,3045.03,3203.7,1052.13,0,,04:14.8,30:00.0,04:14.8,
1805,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,3,2386.03,2091.62,2428.63,0,0,,04:14.8,30:00.0,04:14.8,
1806,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,1010.31,1076.63,1142.42,463.67,0,,51:43.0,30:00.0,51:43.0,
1807,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,1,2873.69,3038.4,3199.12,1052.86,0,,51:51.4,30:00.0,51:51.4,
1808,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2846.13,3045.12,3202.59,1052.77,0,,13:30.3,30:00.0,13:30.3,
1809,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,3,1014.41,1081.43,1152.21,463.17,0,,01:58.1,30:00.0,01:58.1,
1810,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,1,1023.54,1090.38,1171.17,464.57,0,,01:58.1,30:00.0,01:58.1,
1811,60803,60601,2,Alsip,IL,Chicago,IL,Rate source1,3,348.69,411.97,494.26,54.3,0,,56:11.0,30:00.0,56:11.0,
1812,60803,60602,2,Alsip,IL,Chicago,IL,Rate source1,3,348.69,411.97,494.26,54.3,0,,56:31.0,30:00.0,56:31.0,
1813,10002,60602,2,Knickerbocker,NY,Chicago,IL,Rate source1,3,1159.32,1213.92,1262.58,742.86,0,,57:32.5,30:00.0,57:32.5,
1814,60601,62930,2,Chicago,IL,Beulah Heights,IL,Rate source1,3,832.08,879.15,923.27,331.56,0,,57:37.9,30:00.0,57:37.9,
1815,60601,62930,2,Chicago,IL,Beulah Heights,IL,Rate source2,3,710.24,680.49,801.65,0,0,,58:40.1,30:00.0,58:40.1,
1816,10002,60602,2,Knickerbocker,NY,Chicago,IL,Rate source2,3,1097.58,1023.7,1126.9,0,0,,05:14.9,30:00.0,05:14.9,
1817,10002,60602,2,Knickerbocker,NY,Chicago,IL,Rate source1,2,1162.71,1216.76,1265.11,742.23,0,,09:07.2,30:00.0,09:07.2,
1818,10002,60602,2,Knickerbocker,NY,Chicago,IL,Rate source1,4,1158.03,1212.83,1261.5,743.2,0,,09:07.2,30:00.0,09:07.2,
1819,10002,60602,2,Knickerbocker,NY,Chicago,IL,Rate source2,5,1104.9,991.3,1115.14,0,0,,09:07.2,30:00.0,09:07.2,
1820,10002,60602,2,Knickerbocker,NY,Chicago,IL,Rate source2,4,1101.19,1013.62,1122.51,0,0,,09:07.2,30:00.0,09:07.2,
1821,60803,80014,2,Alsip,IL,Aurora,CO,Rate source1,3,2850.92,3047.01,3207.4,1054.07,0,,12:38.7,30:00.0,12:38.7,
1822,60803,80014,2,Alsip,IL,Aurora,CO,Rate source1,2,2839.54,3051.32,3211.54,1054.67,0,,12:38.7,30:00.0,12:38.7,
1823,60803,80014,2,Alsip,IL,Aurora,CO,Rate source1,4,2855.77,3045.52,3206.29,1053.55,0,,12:38.7,30:00.0,12:38.7,
1824,60803,80014,2,Alsip,IL,Aurora,CO,Rate source2,5,2075.45,1764.13,2619.88,0,0,,12:38.7,30:00.0,12:38.7,
1825,60803,80014,2,Alsip,IL,Aurora,CO,Rate source2,4,2076.18,1764.76,2638.79,0,0,,12:38.7,30:00.0,12:38.7,
1826,60803,80014,2,Alsip,IL,Aurora,CO,Rate source2,3,2075.75,1764.39,2674.24,0,0,,12:38.7,30:00.0,12:38.7,
1827,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,3,2796.88,2957.86,3119.82,1049.03,0,,55:01.7,30:00.0,55:01.7,
1828,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,2,2765.31,2933.12,3095.84,1047.81,0,,55:01.7,30:00.0,55:01.7,
1829,60803,80012,2,Alsip,IL,Aurora,CO,Rate source1,4,2818.83,2980.08,3144.21,1050.74,0,,55:01.7,30:00.0,55:01.7,
1830,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,5,2277.54,2079.16,2492.6,0,0,,57:26.7,30:00.0,57:26.7,
1831,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,4,2280.61,2079.16,2497.11,0,0,,57:26.7,30:00.0,57:26.7,
1832,60803,80012,2,Alsip,IL,Aurora,CO,Rate source2,3,2302.15,2079.16,2545.65,0,0,,57:26.7,30:00.0,57:26.7,
1833,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source1,1,1253.04,1363.69,1485.07,483.66,0,,19:25.6,30:00.0,19:25.6,
1834,60803,51565,2,Alsip,IL,Portsmouth,IA,Rate source2,200,1069.88,994.63,1080.73,0,0,,19:51.0,30:00.0,19:51.0,
1835,60803,45662,2,Alsip,IL,Portsmouth,OH,Rate source1,1,895.46,964.61,1016.9,313.05,0,,09:39.1,30:00.0,09:39.1,
1836,60803,45662,2,Alsip,IL,Portsmouth,OH,Rate source2,360,858.45,729.69,966.18,0,0,,10:05.7,30:00.0,10:05.7,
1837,60803,45662,2,Alsip,IL,Portsmouth,OH,Rate source2,365,858.45,729.69,966.18,0,0,,10:05.8,30:00.0,10:05.8,
1838,60803,45662,2,Alsip,IL,Portsmouth,OH,Rate source1,1,894.06,960.04,1016.78,313.11,0,,31:54.9,30:00.0,31:54.9,
1839,60803,45662,2,Alsip,IL,Portsmouth,OH,Rate source2,200,866.71,736.7,954.54,0,0,,32:17.4,30:00.0,32:17.4,
1840,60803,45662,2,Alsip,IL,Portsmouth,OH,Rate source2,250,866.71,736.7,954.54,0,0,,32:17.4,30:00.0,32:17.4,
1841,60803,45662,2,Alsip,IL,Portsmouth,OH,Rate source2,300,866.71,736.7,954.54,0,0,,32:17.4,30:00.0,32:17.4,
1842,42602,30450,1,Aaron,KY,Aaron,GA,Rate source1,3,1574.36,1628.51,1691.18,532.89,0,,07:51.2,30:00.0,07:51.2,
1843,52001,19709,2,Center Grove,IA,Middletown,DE,Rate source1,3,1991.35,2150.32,2291.58,0,0,,35:42.4,30:00.0,35:42.4,
1844,61244,83543,2,Babcock,IL,Nezperce,ID,Rate source1,3,3652.38,3736.74,3839.57,0,0,,35:42.5,30:00.0,35:42.5,
1845,80012,77301,2,Aurora,CO,Beach,TX,Rate source1,3,1158.03,1197.23,1244.63,0,0,,35:44.2,30:00.0,35:44.2,
1846,40502,75090,2,Lexington,KY,Sherman,TX,Rate source1,3,1887.39,1949.53,2016.26,0,0,,35:44.9,30:00.0,35:44.9,
1847,61101,77301,2,Rockford,IL,Beach,TX,Rate source1,3,1931.26,2048.08,2151.57,0,0,,35:46.2,30:00.0,35:46.2,
1848,52001,16662,2,Center Grove,IA,Martinsburg,PA,Rate source1,3,1684.5,1795.18,1888.31,0,0,,35:47.6,30:00.0,35:47.6,
1849,53080,15901,2,Saukville,WI,Johnstown,PA,Rate source1,3,1511.91,1597.1,1710.62,0,0,,35:49.9,30:00.0,35:49.9,
1850,92376,85701,2,Rialto,CA,Tucson,AZ,Rate source1,3,1080.77,1137.51,1205.07,0,0,,35:50.4,30:00.0,35:50.4,
1851,17201,70112,2,Aqua,PA,New Orleans,LA,Rate source1,3,2073.91,2110.58,2133.95,0,0,,35:52.0,30:00.0,35:52.0,
1852,33563,33880,2,Plant City,FL,Eloise,FL,Rate source1,3,403.75,451.34,499.91,0,0,,35:52.7,30:00.0,35:52.7,
1853,75119,70401,2,Ennis,TX,Hammond,LA,Rate source1,3,1026.11,1051.01,1079.67,0,0,,35:54.4,30:00.0,35:54.4,
1854,78040,46307,2,Laredo,TX,Crown Point,IN,Rate source1,3,2513.58,2587.49,2697.33,0,0,,35:55.7,30:00.0,35:55.7,
1855,52001,33106,2,Center Grove,IA,Miami,FL,Rate source1,3,3172.46,3314.13,3368.91,0,0,,35:56.4,30:00.0,35:56.4,
1856,08102,27030,2,Camden,NJ,Mount Airy,NC,Rate source1,3,885.81,935.62,1027.51,0,0,,35:58.4,30:00.0,35:58.4,
1857,72201,30071,2,Little Rock,AR,Berkeley Lake,GA,Rate source1,3,1269.73,1355.66,1469.05,0,0,,35:58.9,30:00.0,35:58.9,
1858,61602,15901,2,Peoria,IL,Johnstown,PA,Rate source1,3,1429.01,1498.41,1627.72,0,0,,36:00.2,30:00.0,36:00.2,
1859,71730,30038,2,El Dorado,AR,Lithonia,GA,Rate source1,3,1313.94,1395.51,1508.87,0,0,,36:00.7,30:00.0,36:00.7,
1860,65802,66025,2,Springfield,MO,Eudora,KS,Rate source1,3,1337.35,1459.5,1734.59,0,0,,36:01.7,30:00.0,36:01.7,
1861,78040,44117,2,Laredo,TX,Cleveland,OH,Rate source1,3,2830.82,2892.97,2933.42,0,0,,36:04.1,30:00.0,36:04.1,
1862,90745,37174,2,Carson,CA,Spring Hill,TN,Rate source1,3,3727.12,3872.54,3999.03,0,0,,36:05.4,30:00.0,36:05.4,
